DriverId,Driver,LapId,LapNumber,LapTime,LapTime,Sector1Time,Sector2Time,Sector3Time,Position,Stint,Compound,TyreLife,PitInTime,PitOutTime,TrackStatus
19,ALB,405,30.0,0 days 00:01:29.628000,0 days 00:01:29.628000,0 days 00:00:31.511000,0 days 00:00:18.876000,0 days 00:00:39.241000,7.0,4.0,INTERMEDIATE,28.0,,,1
19,ALB,406,31.0,0 days 00:01:30.053000,0 days 00:01:30.053000,0 days 00:00:31.829000,0 days 00:00:19.026000,0 days 00:00:39.198000,7.0,4.0,INTERMEDIATE,29.0,,,1
19,ALB,407,32.0,0 days 00:01:30.186000,0 days 00:01:30.186000,0 days 00:00:32,0 days 00:00:19.029000,0 days 00:00:39.157000,7.0,4.0,INTERMEDIATE,30.0,,,1
19,ALB,408,33.0,0 days 00:01:50.179000,0 days 00:01:50.179000,0 days 00:00:31.780000,0 days 00:00:18.934000,0 days 00:00:59.465000,7.0,4.0,INTERMEDIATE,31.0,0 days 02:08:14.228000,,124
19,ALB,409,34.0,0 days 00:02:27.472000,0 days 00:02:27.472000,0 days 00:00:55.333000,0 days 00:00:43.059000,0 days 00:00:49.080000,7.0,5.0,MEDIUM,1.0,,0 days 02:08:32.903000,4
19,ALB,410,35.0,0 days 00:01:42.979000,0 days 00:01:42.979000,0 days 00:00:35.361000,0 days 00:00:26.965000,0 days 00:00:40.653000,7.0,5.0,MEDIUM,2.0,,,4
19,ALB,411,36.0,0 days 00:01:42.745000,0 days 00:01:42.745000,0 days 00:00:32.857000,0 days 00:00:31.340000,0 days 00:00:38.548000,7.0,5.0,MEDIUM,3.0,,,4
19,ALB,412,37.0,0 days 00:02:07.286000,0 days 00:02:07.286000,0 days 00:00:33.338000,0 days 00:00:29.122000,0 days 00:01:04.826000,7.0,5.0,MEDIUM,4.0,,,4
19,ALB,413,38.0,0 days 00:02:19.137000,0 days 00:02:19.137000,0 days 00:00:39.774000,0 days 00:00:40.390000,0 days 00:00:58.973000,7.0,5.0,MEDIUM,5.0,,,4
19,ALB,414,39.0,0 days 00:02:12.043000,0 days 00:02:12.043000,0 days 00:00:40.189000,0 days 00:00:35.829000,0 days 00:00:56.025000,7.0,5.0,MEDIUM,6.0,,,4
19,ALB,415,40.0,0 days 00:02:11.839000,0 days 00:02:11.839000,0 days 00:00:41.658000,0 days 00:00:34.413000,0 days 00:00:55.768000,7.0,5.0,MEDIUM,7.0,,,4
19,ALB,416,41.0,0 days 00:02:07.143000,0 days 00:02:07.143000,0 days 00:00:42.976000,0 days 00:00:29.357000,0 days 00:00:54.810000,7.0,5.0,MEDIUM,8.0,,,41
19,ALB,417,42.0,0 days 00:01:27.127000,0 days 00:01:27.127000,0 days 00:00:31.343000,0 days 00:00:18.776000,0 days 00:00:37.008000,7.0,5.0,MEDIUM,9.0,,,1
19,ALB,418,43.0,0 days 00:01:24.597000,0 days 00:01:24.597000,0 days 00:00:29.496000,0 days 00:00:18.200000,0 days 00:00:36.901000,7.0,5.0,MEDIUM,10.0,,,1
19,ALB,419,44.0,0 days 00:01:45.335000,0 days 00:01:45.335000,0 days 00:00:29.876000,0 days 00:00:18.171000,0 days 00:00:57.288000,9.0,5.0,MEDIUM,11.0,0 days 02:29:41.637000,,12
19,ALB,420,45.0,0 days 00:01:36.573000,0 days 00:01:36.573000,0 days 00:00:37.246000,0 days 00:00:18.881000,0 days 00:00:40.446000,9.0,6.0,INTERMEDIATE,1.0,,0 days 02:30:00.469000,21
19,ALB,421,46.0,0 days 00:01:32.795000,0 days 00:01:32.795000,0 days 00:00:31.869000,0 days 00:00:18.953000,0 days 00:00:41.973000,7.0,6.0,INTERMEDIATE,2.0,,,1
19,ALB,422,47.0,0 days 00:02:05.490000,0 days 00:02:05.490000,0 days 00:00:35.865000,0 days 00:00:32.418000,0 days 00:00:57.207000,4.0,6.0,INTERMEDIATE,3.0,,,124
19,ALB,423,48.0,0 days 00:01:59.008000,0 days 00:01:59.008000,0 days 00:00:39.533000,0 days 00:00:21.649000,0 days 00:00:57.826000,4.0,6.0,INTERMEDIATE,4.0,,,4
19,ALB,424,49.0,0 days 00:02:24.662000,0 days 00:02:24.662000,0 days 00:00:51.770000,0 days 00:00:32.102000,0 days 00:01:00.790000,4.0,6.0,INTERMEDIATE,5.0,,,4
19,ALB,425,50.0,0 days 00:02:21.482000,0 days 00:02:21.482000,0 days 00:00:52.815000,0 days 00:00:31.260000,0 days 00:00:57.407000,4.0,6.0,INTERMEDIATE,6.0,,,4
19,ALB,426,51.0,0 days 00:02:13.177000,0 days 00:02:13.177000,0 days 00:00:47.246000,0 days 00:00:29.759000,0 days 00:00:56.172000,4.0,6.0,INTERMEDIATE,7.0,,,41
19,ALB,427,52.0,0 days 00:01:34.996000,0 days 00:01:34.996000,0 days 00:00:34.191000,0 days 00:00:19.708000,0 days 00:00:41.097000,4.0,6.0,INTERMEDIATE,8.0,,,1
19,ALB,428,53.0,0 days 00:01:31.917000,0 days 00:01:31.917000,0 days 00:00:32.586000,0 days 00:00:19.108000,0 days 00:00:40.223000,4.0,6.0,INTERMEDIATE,9.0,,,1
19,ALB,429,54.0,0 days 00:01:30.587000,0 days 00:01:30.587000,0 days 00:00:32.122000,0 days 00:00:19.072000,0 days 00:00:39.393000,4.0,6.0,INTERMEDIATE,10.0,,,1
19,ALB,430,55.0,0 days 00:01:30.301000,0 days 00:01:30.301000,0 days 00:00:31.820000,0 days 00:00:19.049000,0 days 00:00:39.432000,4.0,6.0,INTERMEDIATE,11.0,,,1
19,ALB,431,56.0,0 days 00:01:30.298000,0 days 00:01:30.298000,0 days 00:00:31.241000,0 days 00:00:18.867000,0 days 00:00:40.190000,5.0,6.0,INTERMEDIATE,12.0,,,1
19,ALB,432,57.0,0 days 00:01:29.944000,0 days 00:01:29.944000,0 days 00:00:31.494000,0 days 00:00:18.857000,0 days 00:00:39.593000,5.0,6.0,INTERMEDIATE,13.0,,,1
9,HUL,433,1.0,0 days 00:02:21.221000,0 days 00:02:21.221000,,0 days 00:00:22.276000,0 days 00:01:08.947000,12.0,1.0,INTERMEDIATE,1.0,,,124
9,HUL,434,2.0,,,0 days 00:00:54.941000,0 days 00:00:32.858000,0 days 00:01:21.599000,12.0,1.0,INTERMEDIATE,2.0,0 days 01:15:59.421000,,4
9,HUL,435,3.0,,,0 days 00:00:51.306000,0 days 00:00:33.479000,0 days 00:01:19.438000,12.0,2.0,INTERMEDIATE,3.0,0 days 01:18:41.760000,0 days 01:16:14.730000,4
9,HUL,436,4.0,,,0 days 00:00:50.322000,0 days 00:00:32.589000,0 days 00:01:12.226000,12.0,3.0,INTERMEDIATE,4.0,0 days 01:21:19.330000,0 days 01:18:57.772000,4
9,HUL,437,5.0,0 days 00:02:19.058000,0 days 00:02:19.058000,0 days 00:00:49.793000,0 days 00:00:30.263000,0 days 00:00:59.002000,12.0,4.0,INTERMEDIATE,5.0,,0 days 01:21:33.532000,4
9,HUL,438,6.0,0 days 00:02:21.111000,0 days 00:02:21.111000,0 days 00:00:42.669000,0 days 00:00:35.545000,0 days 00:01:02.897000,12.0,4.0,INTERMEDIATE,6.0,,,4
9,HUL,439,7.0,0 days 00:02:04.116000,0 days 00:02:04.116000,0 days 00:00:41.833000,0 days 00:00:30.290000,0 days 00:00:51.993000,12.0,4.0,INTERMEDIATE,7.0,,,41
9,HUL,440,8.0,0 days 00:01:38.959000,0 days 00:01:38.959000,0 days 00:00:36.183000,0 days 00:00:20.258000,0 days 00:00:42.518000,12.0,4.0,INTERMEDIATE,8.0,,,1
9,HUL,441,9.0,0 days 00:01:36.510000,0 days 00:01:36.510000,0 days 00:00:34.846000,0 days 00:00:20.162000,0 days 00:00:41.502000,12.0,4.0,INTERMEDIATE,9.0,,,1
9,HUL,442,10.0,0 days 00:01:35.044000,0 days 00:01:35.044000,0 days 00:00:34.233000,0 days 00:00:19.802000,0 days 00:00:41.009000,12.0,4.0,INTERMEDIATE,10.0,,,1
9,HUL,443,11.0,0 days 00:01:34.990000,0 days 00:01:34.990000,0 days 00:00:34.126000,0 days 00:00:19.628000,0 days 00:00:41.236000,12.0,4.0,INTERMEDIATE,11.0,,,1
9,HUL,444,12.0,0 days 00:01:34.989000,0 days 00:01:34.989000,0 days 00:00:34.111000,0 days 00:00:19.638000,0 days 00:00:41.240000,12.0,4.0,INTERMEDIATE,12.0,,,1
9,HUL,445,13.0,0 days 00:01:34.064000,0 days 00:01:34.064000,0 days 00:00:33.860000,0 days 00:00:19.630000,0 days 00:00:40.574000,12.0,4.0,INTERMEDIATE,13.0,,,1
9,HUL,446,14.0,0 days 00:01:35.018000,0 days 00:01:35.018000,0 days 00:00:33.672000,0 days 00:00:19.689000,0 days 00:00:41.657000,13.0,4.0,INTERMEDIATE,14.0,,,1
9,HUL,447,15.0,0 days 00:01:33.611000,0 days 00:01:33.611000,0 days 00:00:33.546000,0 days 00:00:19.562000,0 days 00:00:40.503000,13.0,4.0,INTERMEDIATE,15.0,,,1
9,HUL,448,16.0,0 days 00:01:33.856000,0 days 00:01:33.856000,0 days 00:00:33.705000,0 days 00:00:19.438000,0 days 00:00:40.713000,12.0,4.0,INTERMEDIATE,16.0,,,1
9,HUL,449,17.0,0 days 00:01:34.817000,0 days 00:01:34.817000,0 days 00:00:33.248000,0 days 00:00:19.522000,0 days 00:00:42.047000,13.0,4.0,INTERMEDIATE,17.0,,,1
9,HUL,450,18.0,0 days 00:01:33.796000,0 days 00:01:33.796000,0 days 00:00:33.341000,0 days 00:00:19.377000,0 days 00:00:41.078000,13.0,4.0,INTERMEDIATE,18.0,,,1
9,HUL,451,19.0,0 days 00:01:33.520000,0 days 00:01:33.520000,0 days 00:00:33.281000,0 days 00:00:19.410000,0 days 00:00:40.829000,13.0,4.0,INTERMEDIATE,19.0,,,1
9,HUL,452,20.0,0 days 00:01:33.867000,0 days 00:01:33.867000,0 days 00:00:32.992000,0 days 00:00:19.306000,0 days 00:00:41.569000,13.0,4.0,INTERMEDIATE,20.0,,,1
9,HUL,453,21.0,0 days 00:01:33.220000,0 days 00:01:33.220000,0 days 00:00:33.160000,0 days 00:00:19.336000,0 days 00:00:40.724000,13.0,4.0,INTERMEDIATE,21.0,,,1
9,HUL,454,22.0,0 days 00:01:33.185000,0 days 00:01:33.185000,0 days 00:00:33.304000,0 days 00:00:19.367000,0 days 00:00:40.514000,13.0,4.0,INTERMEDIATE,22.0,,,1
9,HUL,455,23.0,0 days 00:01:32.765000,0 days 00:01:32.765000,0 days 00:00:32.799000,0 days 00:00:19.247000,0 days 00:00:40.719000,13.0,4.0,INTERMEDIATE,23.0,,,1
9,HUL,456,24.0,0 days 00:01:32.469000,0 days 00:01:32.469000,0 days 00:00:32.825000,0 days 00:00:19.345000,0 days 00:00:40.299000,13.0,4.0,INTERMEDIATE,24.0,,,1
9,HUL,457,25.0,0 days 00:01:31.975000,0 days 00:01:31.975000,0 days 00:00:32.628000,0 days 00:00:19.271000,0 days 00:00:40.076000,13.0,4.0,INTERMEDIATE,25.0,,,1
9,HUL,458,26.0,0 days 00:01:31.810000,0 days 00:01:31.810000,0 days 00:00:32.653000,0 days 00:00:19.338000,0 days 00:00:39.819000,13.0,4.0,INTERMEDIATE,26.0,,,1
9,HUL,459,27.0,0 days 00:01:31.118000,0 days 00:01:31.118000,0 days 00:00:32.379000,0 days 00:00:19.173000,0 days 00:00:39.566000,13.0,4.0,INTERMEDIATE,27.0,,,1
9,HUL,460,28.0,0 days 00:01:30.801000,0 days 00:01:30.801000,0 days 00:00:32.247000,0 days 00:00:19.196000,0 days 00:00:39.358000,13.0,4.0,INTERMEDIATE,28.0,,,1
9,HUL,461,29.0,0 days 00:01:30.378000,0 days 00:01:30.378000,0 days 00:00:32.112000,0 days 00:00:19.125000,0 days 00:00:39.141000,13.0,4.0,INTERMEDIATE,29.0,,,1
9,HUL,462,30.0,0 days 00:01:30.691000,0 days 00:01:30.691000,0 days 00:00:32.048000,0 days 00:00:19.285000,0 days 00:00:39.358000,13.0,4.0,INTERMEDIATE,30.0,,,1
9,HUL,463,31.0,0 days 00:01:30.071000,0 days 00:01:30.071000,0 days 00:00:31.864000,0 days 00:00:19.060000,0 days 00:00:39.147000,13.0,4.0,INTERMEDIATE,31.0,,,1
9,HUL,464,32.0,0 days 00:01:30.109000,0 days 00:01:30.109000,0 days 00:00:32.056000,0 days 00:00:19.242000,0 days 00:00:38.811000,13.0,4.0,INTERMEDIATE,32.0,,,1
9,HUL,465,33.0,0 days 00:02:05.643000,0 days 00:02:05.643000,0 days 00:00:31.748000,0 days 00:00:27.040000,0 days 00:01:06.855000,12.0,4.0,INTERMEDIATE,33.0,0 days 02:08:53.146000,,124
9,HUL,466,34.0,0 days 00:02:04.547000,0 days 00:02:04.547000,0 days 00:00:47.723000,0 days 00:00:29.614000,0 days 00:00:47.210000,12.0,5.0,MEDIUM,1.0,,0 days 02:09:14.269000,4
9,HUL,467,35.0,0 days 00:01:43.738000,0 days 00:01:43.738000,0 days 00:00:36.092000,0 days 00:00:26.746000,0 days 00:00:40.900000,12.0,5.0,MEDIUM,2.0,,,4
9,HUL,468,36.0,0 days 00:01:39.268000,0 days 00:01:39.268000,0 days 00:00:32.729000,0 days 00:00:27.808000,0 days 00:00:38.731000,12.0,5.0,MEDIUM,3.0,,,4
9,HUL,469,37.0,0 days 00:02:00.019000,0 days 00:02:00.019000,0 days 00:00:31.433000,0 days 00:00:28.144000,0 days 00:01:00.442000,12.0,5.0,MEDIUM,4.0,,,4
9,HUL,470,38.0,0 days 00:02:19.971000,0 days 00:02:19.971000,0 days 00:00:38.060000,0 days 00:00:38.725000,0 days 00:01:03.186000,12.0,5.0,MEDIUM,5.0,,,4
9,HUL,471,39.0,0 days 00:02:11.714000,0 days 00:02:11.714000,0 days 00:00:38.204000,0 days 00:00:34.474000,0 days 00:00:59.036000,12.0,5.0,MEDIUM,6.0,,,4
9,HUL,472,40.0,0 days 00:02:10.024000,0 days 00:02:10.024000,0 days 00:00:38.773000,0 days 00:00:35.573000,0 days 00:00:55.678000,12.0,5.0,MEDIUM,7.0,,,4
9,HUL,473,41.0,0 days 00:02:03.528000,0 days 00:02:03.528000,0 days 00:00:43.382000,0 days 00:00:27.686000,0 days 00:00:52.460000,12.0,5.0,MEDIUM,8.0,,,41
9,HUL,474,42.0,0 days 00:01:27.472000,0 days 00:01:27.472000,0 days 00:00:31.081000,0 days 00:00:19.257000,0 days 00:00:37.134000,12.0,5.0,MEDIUM,9.0,,,1
9,HUL,475,43.0,0 days 00:01:25.243000,0 days 00:01:25.243000,0 days 00:00:30.039000,0 days 00:00:18.732000,0 days 00:00:36.472000,12.0,5.0,MEDIUM,10.0,,,1
9,HUL,476,44.0,0 days 00:01:46.696000,0 days 00:01:46.696000,0 days 00:00:30.497000,0 days 00:00:18.959000,0 days 00:00:57.240000,12.0,5.0,MEDIUM,11.0,0 days 02:29:46.305000,,12
9,HUL,477,45.0,0 days 00:01:37.137000,0 days 00:01:37.137000,0 days 00:00:37.709000,0 days 00:00:19.258000,0 days 00:00:40.170000,12.0,6.0,INTERMEDIATE,1.0,,0 days 02:30:06.468000,21
9,HUL,478,46.0,0 days 00:01:31.210000,0 days 00:01:31.210000,0 days 00:00:31.335000,0 days 00:00:19.143000,0 days 00:00:40.732000,12.0,6.0,INTERMEDIATE,2.0,,,1
9,HUL,479,47.0,0 days 00:02:05.179000,0 days 00:02:05.179000,0 days 00:00:38.914000,0 days 00:00:29.037000,0 days 00:00:57.228000,7.0,6.0,INTERMEDIATE,3.0,,,124
9,HUL,480,48.0,0 days 00:02:00.075000,0 days 00:02:00.075000,0 days 00:00:41.960000,0 days 00:00:21.517000,0 days 00:00:56.598000,7.0,6.0,INTERMEDIATE,4.0,,,4
9,HUL,481,49.0,0 days 00:02:24.804000,0 days 00:02:24.804000,0 days 00:00:50.498000,0 days 00:00:32.115000,0 days 00:01:02.191000,7.0,6.0,INTERMEDIATE,5.0,,,4
9,HUL,482,50.0,0 days 00:02:19.444000,0 days 00:02:19.444000,0 days 00:00:51.223000,0 days 00:00:30.682000,0 days 00:00:57.539000,7.0,6.0,INTERMEDIATE,6.0,,,4
9,HUL,483,51.0,0 days 00:02:12.717000,0 days 00:02:12.717000,0 days 00:00:46.370000,0 days 00:00:29.224000,0 days 00:00:57.123000,7.0,6.0,INTERMEDIATE,7.0,,,41
9,HUL,484,52.0,0 days 00:01:35.935000,0 days 00:01:35.935000,0 days 00:00:35.346000,0 days 00:00:19.500000,0 days 00:00:41.089000,7.0,6.0,INTERMEDIATE,8.0,,,1
9,HUL,485,53.0,0 days 00:01:31.815000,0 days 00:01:31.815000,0 days 00:00:32.726000,0 days 00:00:19.124000,0 days 00:00:39.965000,7.0,6.0,INTERMEDIATE,9.0,,,1
9,HUL,486,54.0,0 days 00:01:30.994000,0 days 00:01:30.994000,0 days 00:00:32.446000,0 days 00:00:19.070000,0 days 00:00:39.478000,7.0,6.0,INTERMEDIATE,10.0,,,1
9,HUL,487,55.0,0 days 00:01:30.437000,0 days 00:01:30.437000,0 days 00:00:31.527000,0 days 00:00:18.830000,0 days 00:00:40.080000,7.0,6.0,INTERMEDIATE,11.0,,,1
9,HUL,488,56.0,0 days 00:01:30.360000,0 days 00:01:30.360000,0 days 00:00:31.692000,0 days 00:00:18.902000,0 days 00:00:39.766000,7.0,6.0,INTERMEDIATE,12.0,,,1
9,HUL,489,57.0,0 days 00:01:30.860000,0 days 00:01:30.860000,0 days 00:00:31.739000,0 days 00:00:19.048000,0 days 00:00:40.073000,7.0,6.0,INTERMEDIATE,13.0,,,1
18,LAW,490,1.0,0 days 00:02:28.795000,0 days 00:02:28.795000,,0 days 00:00:30.971000,0 days 00:01:04.122000,16.0,1.0,INTERMEDIATE,1.0,,0 days 01:11:10.858000,124
18,LAW,491,2.0,,,0 days 00:00:55.833000,0 days 00:00:30.350000,0 days 00:01:23.116000,16.0,1.0,INTERMEDIATE,2.0,0 days 01:16:07.402000,,4
18,LAW,492,3.0,,,0 days 00:00:50.966000,0 days 00:00:32.077000,0 days 00:01:22.298000,16.0,2.0,INTERMEDIATE,3.0,0 days 01:18:50.242000,0 days 01:16:22.171000,4
18,LAW,493,4.0,,,0 days 00:00:50.211000,0 days 00:00:29.835000,0 days 00:01:20.347000,16.0,3.0,INTERMEDIATE,1.0,0 days 01:21:27.905000,0 days 01:19:06.403000,4
18,LAW,494,5.0,0 days 00:02:11.293000,0 days 00:02:11.293000,0 days 00:00:49.874000,0 days 00:00:23.666000,0 days 00:00:57.753000,16.0,4.0,INTERMEDIATE,4.0,,0 days 01:21:46.674000,4
18,LAW,495,6.0,0 days 00:02:21.609000,0 days 00:02:21.609000,0 days 00:00:41.250000,0 days 00:00:36.661000,0 days 00:01:03.698000,16.0,4.0,INTERMEDIATE,5.0,,,4
18,LAW,496,7.0,0 days 00:02:02.216000,0 days 00:02:02.216000,0 days 00:00:40.083000,0 days 00:00:30.379000,0 days 00:00:51.754000,16.0,4.0,INTERMEDIATE,6.0,,,41
18,LAW,497,8.0,0 days 00:01:40.582000,0 days 00:01:40.582000,0 days 00:00:36.302000,0 days 00:00:20.823000,0 days 00:00:43.457000,16.0,4.0,INTERMEDIATE,7.0,,,1
18,LAW,498,9.0,0 days 00:01:38.439000,0 days 00:01:38.439000,0 days 00:00:35.232000,0 days 00:00:20.720000,0 days 00:00:42.487000,16.0,4.0,INTERMEDIATE,8.0,,,1
18,LAW,499,10.0,0 days 00:01:36.614000,0 days 00:01:36.614000,0 days 00:00:34.497000,0 days 00:00:20.047000,0 days 00:00:42.070000,16.0,4.0,INTERMEDIATE,9.0,,,1
18,LAW,500,11.0,0 days 00:01:35.174000,0 days 00:01:35.174000,0 days 00:00:33.498000,0 days 00:00:20.106000,0 days 00:00:41.570000,16.0,4.0,INTERMEDIATE,10.0,,,1
18,LAW,501,12.0,0 days 00:01:34.064000,0 days 00:01:34.064000,0 days 00:00:33.347000,0 days 00:00:19.571000,0 days 00:00:41.146000,16.0,4.0,INTERMEDIATE,11.0,,,1
18,LAW,502,13.0,0 days 00:01:34.316000,0 days 00:01:34.316000,0 days 00:00:33.359000,0 days 00:00:19.473000,0 days 00:00:41.484000,16.0,4.0,INTERMEDIATE,12.0,,,1
18,LAW,503,14.0,0 days 00:01:33.617000,0 days 00:01:33.617000,0 days 00:00:33.356000,0 days 00:00:19.690000,0 days 00:00:40.571000,16.0,4.0,INTERMEDIATE,13.0,,,1
18,LAW,504,15.0,0 days 00:01:33.502000,0 days 00:01:33.502000,0 days 00:00:33.265000,0 days 00:00:19.495000,0 days 00:00:40.742000,16.0,4.0,INTERMEDIATE,14.0,,,1
18,LAW,505,16.0,0 days 00:01:33.915000,0 days 00:01:33.915000,0 days 00:00:33.178000,0 days 00:00:19.237000,0 days 00:00:41.500000,16.0,4.0,INTERMEDIATE,15.0,,,1
18,LAW,506,17.0,0 days 00:01:34.575000,0 days 00:01:34.575000,0 days 00:00:33.857000,0 days 00:00:19.442000,0 days 00:00:41.276000,16.0,4.0,INTERMEDIATE,16.0,,,1
18,LAW,507,18.0,0 days 00:01:35.002000,0 days 00:01:35.002000,0 days 00:00:33.297000,0 days 00:00:19.167000,0 days 00:00:42.538000,16.0,4.0,INTERMEDIATE,17.0,,,1
18,LAW,508,19.0,0 days 00:01:34.695000,0 days 00:01:34.695000,0 days 00:00:33.159000,0 days 00:00:19.007000,0 days 00:00:42.529000,15.0,4.0,INTERMEDIATE,18.0,,,1
18,LAW,509,20.0,0 days 00:01:33.497000,0 days 00:01:33.497000,0 days 00:00:33.285000,0 days 00:00:19.399000,0 days 00:00:40.813000,15.0,4.0,INTERMEDIATE,19.0,,,1
18,LAW,510,21.0,0 days 00:01:32.883000,0 days 00:01:32.883000,0 days 00:00:32.994000,0 days 00:00:19.257000,0 days 00:00:40.632000,15.0,4.0,INTERMEDIATE,20.0,,,1
18,LAW,511,22.0,0 days 00:01:32.080000,0 days 00:01:32.080000,0 days 00:00:32.584000,0 days 00:00:19.345000,0 days 00:00:40.151000,15.0,4.0,INTERMEDIATE,21.0,,,1
18,LAW,512,23.0,0 days 00:01:32.622000,0 days 00:01:32.622000,0 days 00:00:32.984000,0 days 00:00:19.307000,0 days 00:00:40.331000,15.0,4.0,INTERMEDIATE,22.0,,,1
18,LAW,513,24.0,0 days 00:01:32.155000,0 days 00:01:32.155000,0 days 00:00:32.524000,0 days 00:00:19.394000,0 days 00:00:40.237000,15.0,4.0,INTERMEDIATE,23.0,,,1
18,LAW,514,25.0,0 days 00:01:31.959000,0 days 00:01:31.959000,0 days 00:00:32.698000,0 days 00:00:19.163000,0 days 00:00:40.098000,15.0,4.0,INTERMEDIATE,24.0,,,1
18,LAW,515,26.0,0 days 00:01:31.129000,0 days 00:01:31.129000,0 days 00:00:32.146000,0 days 00:00:19.066000,0 days 00:00:39.917000,15.0,4.0,INTERMEDIATE,25.0,,,1
18,LAW,516,27.0,0 days 00:01:31.094000,0 days 00:01:31.094000,0 days 00:00:32.249000,0 days 00:00:19.096000,0 days 00:00:39.749000,15.0,4.0,INTERMEDIATE,26.0,,,1
18,LAW,517,28.0,0 days 00:01:31.084000,0 days 00:01:31.084000,0 days 00:00:31.836000,0 days 00:00:19.568000,0 days 00:00:39.680000,15.0,4.0,INTERMEDIATE,27.0,,,1
18,LAW,518,29.0,0 days 00:01:30.803000,0 days 00:01:30.803000,0 days 00:00:32.139000,0 days 00:00:19.191000,0 days 00:00:39.473000,15.0,4.0,INTERMEDIATE,28.0,,,1
18,LAW,519,30.0,0 days 00:01:31.312000,0 days 00:01:31.312000,0 days 00:00:32.176000,0 days 00:00:19.287000,0 days 00:00:39.849000,15.0,4.0,INTERMEDIATE,29.0,,,1
18,LAW,520,31.0,0 days 00:01:31.649000,0 days 00:01:31.649000,0 days 00:00:32.217000,0 days 00:00:19.208000,0 days 00:00:40.224000,15.0,4.0,INTERMEDIATE,30.0,,,1
18,LAW,521,32.0,0 days 00:01:33.760000,0 days 00:01:33.760000,0 days 00:00:33.259000,0 days 00:00:20.172000,0 days 00:00:40.329000,15.0,4.0,INTERMEDIATE,31.0,,,1
18,LAW,522,33.0,0 days 00:02:08.342000,0 days 00:02:08.342000,0 days 00:00:33.470000,0 days 00:00:30.518000,0 days 00:01:04.354000,15.0,4.0,INTERMEDIATE,32.0,0 days 02:09:10.507000,,124
18,LAW,523,34.0,0 days 00:02:04.275000,0 days 00:02:04.275000,0 days 00:00:46.181000,0 days 00:00:29.653000,0 days 00:00:48.441000,16.0,5.0,MEDIUM,1.0,,0 days 02:09:30.536000,4
18,LAW,524,35.0,0 days 00:02:08.710000,0 days 00:02:08.710000,0 days 00:00:40.793000,0 days 00:00:33.852000,0 days 00:00:54.065000,16.0,5.0,MEDIUM,2.0,,,4
18,LAW,525,36.0,,,0 days 00:00:46.136000,0 days 00:00:40.897000,0 days 00:01:14.778000,16.0,5.0,MEDIUM,3.0,,,4
18,LAW,526,37.0,0 days 00:02:17.760000,0 days 00:02:17.760000,0 days 00:00:40.914000,0 days 00:00:42.012000,0 days 00:00:54.834000,16.0,5.0,MEDIUM,4.0,,,4
18,LAW,527,38.0,0 days 00:02:13.353000,0 days 00:02:13.353000,0 days 00:00:43.569000,0 days 00:00:34.894000,0 days 00:00:54.890000,16.0,5.0,MEDIUM,5.0,,,4
18,LAW,528,39.0,0 days 00:01:48.534000,0 days 00:01:48.534000,0 days 00:00:42.936000,0 days 00:00:25.015000,0 days 00:00:40.583000,14.0,5.0,MEDIUM,6.0,,,4
18,LAW,529,40.0,0 days 00:01:31.050000,0 days 00:01:31.050000,0 days 00:00:31.869000,0 days 00:00:21.143000,0 days 00:00:38.038000,14.0,5.0,MEDIUM,7.0,,,4
18,LAW,530,41.0,0 days 00:01:26.446000,0 days 00:01:26.446000,0 days 00:00:30.467000,0 days 00:00:19.372000,0 days 00:00:36.607000,14.0,5.0,MEDIUM,8.0,,,41
18,LAW,531,42.0,0 days 00:01:24.098000,0 days 00:01:24.098000,0 days 00:00:29.498000,0 days 00:00:18.790000,0 days 00:00:35.810000,14.0,5.0,MEDIUM,9.0,,,1
18,LAW,532,43.0,0 days 00:01:22.970000,0 days 00:01:22.970000,0 days 00:00:28.841000,0 days 00:00:18.234000,0 days 00:00:35.895000,14.0,5.0,MEDIUM,10.0,,,1
18,LAW,533,44.0,0 days 00:01:26.332000,0 days 00:01:26.332000,0 days 00:00:28.698000,0 days 00:00:18.777000,0 days 00:00:38.857000,7.0,5.0,MEDIUM,11.0,,,12
18,LAW,534,45.0,0 days 00:01:37.844000,0 days 00:01:37.844000,0 days 00:00:31.402000,0 days 00:00:18.773000,0 days 00:00:47.669000,7.0,5.0,MEDIUM,12.0,,,21
18,LAW,535,46.0,0 days 00:01:39.457000,0 days 00:01:39.457000,0 days 00:00:32.773000,0 days 00:00:19.003000,0 days 00:00:47.681000,9.0,5.0,MEDIUM,13.0,,,1
18,LAW,536,47.0,,,,,,,5.0,MEDIUM,14.0,,,12
8,OCO,537,1.0,0 days 00:02:25.769000,0 days 00:02:25.769000,,0 days 00:00:26.460000,0 days 00:01:07.938000,15.0,1.0,INTERMEDIATE,1.0,,,124
8,OCO,538,2.0,,,0 days 00:00:55.831000,0 days 00:00:31.695000,0 days 00:01:22.393000,15.0,1.0,INTERMEDIATE,2.0,0 days 01:16:05.054000,,4
8,OCO,539,3.0,,,0 days 00:00:51.532000,0 days 00:00:32.008000,0 days 00:01:21.531000,15.0,2.0,INTERMEDIATE,3.0,0 days 01:18:47.469000,0 days 01:16:19.513000,4
8,OCO,540,4.0,,,0 days 00:00:50.497000,0 days 00:00:30.586000,0 days 00:01:21.109000,15.0,3.0,INTERMEDIATE,4.0,0 days 01:21:25.943000,0 days 01:19:04.029000,4
